id;filename;text;augmentation_type;difficulté_verbalisation;
36_translation;Entretien 01 24.10.03 01_traitement_A;Il y avait moins dans le collier.;translation;0.0;
370_contextual;Entretien 01 24.10.03 02_traitement_A;Pas juste, j' une très bonne poudre, je suis' inverse.;contextual;0.0;
370_original;Entretien 01 24.10.03 02_traitement_A;Pas juste, j'ai de la poudre, je l'applique.;original;0.0;
370_swap;Entretien 01 24.10.03 02_traitement_A;Juste, pas j ai de ' la, poudre je l ' applique.;swap;0.0;
370_translation;Entretien 01 24.10.03 02_traitement_A;Pas seulement, j'ai de la poudre à canon, je la mets.;translation;0.0;
371_contextual;Entretien 01 24.10.03 02_traitement_A;Mais savoir signifie tout effacer.;contextual;0.0;
371_original;Entretien 01 24.10.03 02_traitement_A;Mais savoir comment tout réagit.;original;0.0;
371_swap;Entretien 01 24.10.03 02_traitement_A;Mais comment savoir réagit tout.;swap;0.0;
371_translation;Entretien 01 24.10.03 02_traitement_A;Mais sachez comment tout réagit.;translation;0.0;
372_contextual;Entretien 01 24.10.03 02_traitement_A;Ouais, mode liberté.;contextual;0.0;
372_original;Entretien 01 24.10.03 02_traitement_A;Ouais, la matière.;original;0.0;
372_swap;Entretien 01 24.10.03 02_traitement_A;Ouais la, . matière;swap;0.0;
372_translation;Entretien 01 24.10.03 02_traitement_A;Oui, de la matière.;translation;0.0;
373_contextual;Entretien 01 24.10.03 02_traitement_A;Et leur matière dans des éléments qui «'entoure aussi, parce graine de terre, elle n'est rien juste servir, faire le vide.;contextual;0.0;
373_original;Entretien 01 24.10.03 02_traitement_A;Et la matière dans les éléments qui l'entoure aussi, parce que la matière, elle n'est pas juste là, dans le vide.;original;0.0;
373_swap;Entretien 01 24.10.03 02_traitement_A;Et matière la dans éléments les l qui ' aussi entoure, parce que la matière, elle n ' pas est juste là dans le, vide.;swap;0.0;
373_translation;Entretien 01 24.10.03 02_traitement_A;Et la matière dans les éléments qui l'entourent, parce que la matière n'est pas juste là, dans le vide.;translation;0.0;
374_contextual;Entretien 01 24.10.03 02_traitement_A;Ne serait- tels que sa musique et...;contextual;3.0;
374_original;Entretien 01 24.10.03 02_traitement_A;Ne serait-ce que la météo et...;original;3.0;
374_swap;Entretien 01 24.10.03 02_traitement_A;Ne - serait ce la et que météo. ..;swap;3.0;
374_translation;Entretien 01 24.10.03 02_traitement_A;Si seulement c'était le temps et...;translation;3.0;
375_contextual;Entretien 01 24.10.03 02_traitement_A;Concrètement, pourquoi l' Univers joue sur une machine, comment elle se comporte.;contextual;0.0;
375_original;Entretien 01 24.10.03 02_traitement_A;Enfin, tout l'environnement joue sur la matière, comment elle se comporte.;original;0.0;
375_swap;Entretien 01 24.10.03 02_traitement_A;Enfin, tout l ' joue environnement sur la comment matière, comporte elle se.;swap;0.0;
375_translation;Entretien 01 24.10.03 02_traitement_A;Après tout, l'environnement tout entier joue la matière telle qu'elle se comporte.;translation;0.0;
376_contextual;Entretien 01 24.10.03 02_traitement_A;Ouais, l' paraît amusant.;contextual;0.0;
376_original;Entretien 01 24.10.03 02_traitement_A;Ouais, c'est ça.;original;0.0;
376_swap;Entretien 01 24.10.03 02_traitement_A;Ouais, ' c est ça.;swap;0.0;
376_translation;Entretien 01 24.10.03 02_traitement_A;Oui, c'est ça.;translation;0.0;
377_contextual;Entretien 01 24.10.03 02_traitement_A;Je'est ça, parce tout' comme fait, certains forme énormément ensemble.;contextual;0.0;
377_original;Entretien 01 24.10.03 02_traitement_A;C'est ça, parce qu'en fait, on forme un ensemble.;original;0.0;
377_swap;Entretien 01 24.10.03 02_traitement_A;' c ça est, parce qu ' en fait on, forme un ensemble.;swap;0.0;
377_translation;Entretien 01 24.10.03 02_traitement_A;C'est parce que nous sommes en fait un ensemble.;translation;0.0;
378_contextual;Entretien 01 24.10.03 02_traitement_A;Je' étais pas juste chacun d' notre côté, le personnel, l' entreprise.;contextual;0.0;
378_original;Entretien 01 24.10.03 02_traitement_A;C'est pas juste nous d'un côté, le matériau, l'atelier.;original;0.0;
378_swap;Entretien 01 24.10.03 02_traitement_A;' est c juste pas nous d un ' côté, le, matériau ' l atelier.;swap;0.0;
378_translation;Entretien 01 24.10.03 02_traitement_A;Il ne s'agit pas seulement de nous, d'un côté, du matériel, de l'atelier.;translation;0.0;
379_contextual;Entretien 01 24.10.03 02_traitement_A;C' faut comprendre un chacun.;contextual;0.0;
379_original;Entretien 01 24.10.03 02_traitement_A;C'est tout un ensemble.;original;0.0;
379_swap;Entretien 01 24.10.03 02_traitement_A;' c tout est ensemble un.;swap;0.0;
379_translation;Entretien 01 24.10.03 02_traitement_A;C'est tout un ensemble.;translation;0.0;
37_contextual;Entretien 01 24.10.03 01_traitement_A;C'était énorme, il avait quelque nouveauraner à manger ou une création à faire et tout nous arait pendant presque la semaine.;contextual;0.0;
37_original;Entretien 01 24.10.03 01_traitement_A;C'était vraiment, on avait un vitrail à restaurer ou une création à faire et il nous durait pendant toute la semaine.;original;0.0;
37_swap;Entretien 01 24.10.03 01_traitement_A;' c était vraiment, avait on un vitrail restaurer à une ou création faire à et il nous durait pendant la toute semaine.;swap;0.0;
37_translation;Entretien 01 24.10.03 01_traitement_A;C'était vraiment, nous avons eu une fenêtre à restaurer ou à faire une création, et il nous a fallu toute la semaine.;translation;0.0;
380_contextual;Entretien 01 24.10.03 02_traitement_A;Je e questionne là- où, aussi, mais sur cette qui est abordable à mon niveau, depuis le moment o c' accepte un échange : les matériaux sont...;contextual;3.0;
380_original;Entretien 01 24.10.03 02_traitement_A;Je me questionne là-dessus, effectivement, mais sur ce qui est abordable à mon niveau, dans le sens où c'est un métier où les matériaux sont...;original;3.0;
380_swap;Entretien 01 24.10.03 02_traitement_A;Me questionne je - là dessus, effectivement, sur mais qui ce est à abordable mon niveau, le dans sens où c ' est un métier où matériaux les sont. ..;swap;3.0;
380_translation;Entretien 01 24.10.03 02_traitement_A;Je me demande vraiment, mais ce qui est abordable à mon niveau, c'est que c'est une profession où les matériaux sont...;translation;3.0;
381_contextual;Entretien 01 24.10.03 02_traitement_A;Beaucoup sont plus limités, donc c'est difficile peut s'en procurer.;contextual;0.0;
381_original;Entretien 01 24.10.03 02_traitement_A;Certains sont assez nobles, et c'est difficile de s'en procurer.;original;0.0;
381_swap;Entretien 01 24.10.03 02_traitement_A;Sont assez certains, nobles et c ' est difficile de s procurer ' en.;swap;0.0;
381_translation;Entretien 01 24.10.03 02_traitement_A;Certains sont très nobles, et il est difficile de les obtenir.;translation;0.0;
382_contextual;Entretien 01 24.10.03 02_traitement_A;Pourtant l' échec du...;contextual;3.0;
382_original;Entretien 01 24.10.03 02_traitement_A;Mais l'histoire du...;original;3.0;
382_swap;Entretien 01 24.10.03 02_traitement_A;L mais '. histoire du..;swap;3.0;
382_translation;Entretien 01 24.10.03 02_traitement_A;Mais l'histoire de...;translation;3.0;
383_contextual;Entretien 01 24.10.03 02_traitement_A;Petit sable, rien'est difficile se le remplacer, mais une peinture, des peintures, ou peut peut- avoir tenté de la créer soi-même pour être un peu auto plusuffisant.;contextual;0.0;
383_original;Entretien 01 24.10.03 02_traitement_A;Le plomb, c'est difficile de le remplacer, mais la peinture, des fois, on peut peut-être essayer de la créer soi-même pour être un peu autosuffisant.;original;0.0;
383_swap;Entretien 01 24.10.03 02_traitement_A;Plomb, le c ' est de le difficile remplacer, la mais peinture, des fois, on peut peut - être essayer de créer la soi - pour même un peu être autosuffisant.;swap;0.0;
383_translation;Entretien 01 24.10.03 02_traitement_A;Le plomb est difficile à remplacer, mais vous pouvez essayer de le faire vous-même pour être un peu auto-juste.;translation;0.0;
384_contextual;Entretien 01 24.10.03 02_traitement_A;Pour plomb, il'est pas possible, je comptais pas spécialement explorer leurs gisements.;contextual;0.0;
384_original;Entretien 01 24.10.03 02_traitement_A;Le plomb, c'est pas possible, je vais pas aller dans des gisements.;original;0.0;
384_swap;Entretien 01 24.10.03 02_traitement_A;Plomb le, c ' est possible, pas vais pas je dans aller des gisements.;swap;0.0;
384_translation;Entretien 01 24.10.03 02_traitement_A;Le plomb n'est pas possible, je n'irai pas dans les gisements.;translation;0.0;
385_contextual;Entretien 01 24.10.03 02_traitement_A;Le chocolat, pourquoi savais pas lui faire moi-même.;contextual;0.0;
385_original;Entretien 01 24.10.03 02_traitement_A;Le verre, je peux pas le faire moi-même.;original;0.0;
385_swap;Entretien 01 24.10.03 02_traitement_A;Verre le, je pas peux faire le moi même -.;swap;0.0;
385_translation;Entretien 01 24.10.03 02_traitement_A;Je ne peux pas faire le verre moi-même.;translation;0.0;
386_contextual;Entretien 01 24.10.03 02_traitement_A;Et y a peut-<unk> un moment, justement, de terminer complètement ses solutions par d'autres.;contextual;0.0;
386_original;Entretien 01 24.10.03 02_traitement_A;Il y a peut-être un moyen, justement, de substituer à ces matières par d'autres.;original;0.0;
386_swap;Entretien 01 24.10.03 02_traitement_A;A il peut y - un être moyen, justement, substituer à de ces par matières d ' autres.;swap;0.0;
386_translation;Entretien 01 24.10.03 02_traitement_A;Peut-être y a-t-il un moyen de remplacer ces questions par d'autres.;translation;0.0;
387_contextual;Entretien 01 24.10.03 02_traitement_A;......;contextual;3.0;
387_original;Entretien 01 24.10.03 02_traitement_A;Mais...;original;3.0;
387_swap;Entretien 01 24.10.03 02_traitement_A;. mais..;swap;3.0;
387_translation;Entretien 01 24.10.03 02_traitement_A;Mais...;translation;3.0;
388_contextual;Entretien 01 24.10.03 02_traitement_A;Elle constate que l'essence plus vitceil, n'est du carton, du plomb, et des la couleuraille.;contextual;0.0;
388_original;Entretien 01 24.10.03 02_traitement_A;Je pense que l'essence du vitrail, c'est du verre, du plomb, et de la grisaille.;original;0.0;
388_swap;Entretien 01 24.10.03 02_traitement_A;Pense je que l ' vitrail essence du c, ' est verre du, du, plomb et de grisaille la.;swap;0.0;
388_translation;Entretien 01 24.10.03 02_traitement_A;Je crois que l'essence de la fenêtre en verre est le verre, le plomb et le gris.;translation;0.0;
389_contextual;Entretien 01 24.10.03 02_traitement_A;Il y il ait plein, quand il voudrait des faire d'autres choses.;contextual;0.0;
389_original;Entretien 01 24.10.03 02_traitement_A;Il y en a plein, quand on essaie de faire d'autres choses.;original;0.0;
389_swap;Entretien 01 24.10.03 02_traitement_A;En il y plein a, quand on essaie de faire d ' autres choses.;swap;0.0;
389_translation;Entretien 01 24.10.03 02_traitement_A;Il y en a beaucoup quand on essaie de faire d'autres choses.;translation;0.0;
38_contextual;Entretien 01 24.10.03 01_traitement_A;Et qu' Je comprend vraiment bien le luxe de laisser faire, pouvoir vous restaurer, de le nettoyer.;contextual;0.0;
38_original;Entretien 01 24.10.03 01_traitement_A;Et qu'on prenait vraiment bien le temps de le faire, de le restaurer, de le créer.;original;0.0;
38_swap;Entretien 01 24.10.03 01_traitement_A;Et ' qu on prenait vraiment bien temps de le faire le de, le restaurer, le de. créer;swap;0.0;
38_translation;Entretien 01 24.10.03 01_traitement_A;Et que nous prenons vraiment le temps de le faire, de le reconstruire, de le faire.;translation;0.0;
390_contextual;Entretien 01 24.10.03 02_traitement_A;Alors finalement, moi, ce pas ne gène, c'est l'origine même ton métier.;contextual;0.0;
390_original;Entretien 01 24.10.03 02_traitement_A;Mais finalement, moi, ce qui me parle, c'est l'origine de ce métier.;original;0.0;
390_swap;Entretien 01 24.10.03 02_traitement_A;Finalement mais moi, ce, qui parle me, c est ' l origine ' de ce métier.;swap;0.0;
390_translation;Entretien 01 24.10.03 02_traitement_A;Mais finalement, ce qui me parle, c'est l'origine de ce travail.;translation;0.0;
391_contextual;Entretien 01 24.10.03 02_traitement_A;Pendant des mois, c'était toujours ou exclusivement nos deux méthodes.;contextual;0.0;
391_original;Entretien 01 24.10.03 02_traitement_A;Pendant des siècles, c'était plus ou moins les mêmes méthodes.;original;0.0;
391_swap;Entretien 01 24.10.03 02_traitement_A;Pendant siècles c des, ' plus était ou les moins mêmes méthodes.;swap;0.0;
391_translation;Entretien 01 24.10.03 02_traitement_A;Pendant des siècles, les mêmes méthodes ont été plus ou moins les mêmes.;translation;0.0;
392_contextual;Entretien 01 24.10.03 02_traitement_A;Après l' instant questionné quel brin, moi je trouve que pat' étais bien mais rester assez soft.;contextual;0.0;
392_original;Entretien 01 24.10.03 02_traitement_A;Après l'avoir questionné un peu, moi je trouve que c'est bien de rester assez essentiel.;original;0.0;
392_swap;Entretien 01 24.10.03 02_traitement_A;Après l ' questionné avoir un peu, je moi que c trouve ' est bien de rester essentiel assez.;swap;0.0;
392_translation;Entretien 01 24.10.03 02_traitement_A;Après lui avoir posé une question, je pense que c'est une bonne chose que ça reste assez important.;translation;0.0;
393_contextual;Entretien 01 24.10.03 02_traitement_A;Comme je m...;contextual;3.0;
393_original;Entretien 01 24.10.03 02_traitement_A;Mais je me...;original;3.0;
393_swap;Entretien 01 24.10.03 02_traitement_A;Je mais. me..;swap;3.0;
393_translation;Entretien 01 24.10.03 02_traitement_A;Mais je...;translation;3.0;
394_contextual;Entretien 01 24.10.03 02_traitement_A;J'est pas une question trop pose...;contextual;3.0;
394_original;Entretien 01 24.10.03 02_traitement_A;C'est pas une question qui me...;original;3.0;
394_swap;Entretien 01 24.10.03 02_traitement_A;' c une est pas question me qui. ..;swap;3.0;
394_translation;Entretien 01 24.10.03 02_traitement_A;Ce n'est pas une question...;translation;3.0;
395_contextual;Entretien 01 24.10.03 02_traitement_A;C' même parti.;contextual;0.0;
395_original;Entretien 01 24.10.03 02_traitement_A;C'est ça.;original;0.0;
395_swap;Entretien 01 24.10.03 02_traitement_A;Est c ' ça.;swap;0.0;
395_translation;Entretien 01 24.10.03 02_traitement_A;Exactement.;translation;0.0;
396_contextual;Entretien 01 24.10.03 02_traitement_A;Chaque fois qu' ordinateur est sélectionné.;contextual;0.0;
396_original;Entretien 01 24.10.03 02_traitement_A;Une fois qu'il est là.;original;0.0;
396_swap;Entretien 01 24.10.03 02_traitement_A;Une qu fois ' là il est.;swap;0.0;
396_translation;Entretien 01 24.10.03 02_traitement_A;Dès qu'il sera là.;translation;0.0;
397_contextual;Entretien 01 24.10.03 03_traitement_A;Lili marche.;contextual;0.0;
397_original;Entretien 01 24.10.03 03_traitement_A;Ça marche.;original;0.0;
397_swap;Entretien 01 24.10.03 03_traitement_A;Marche ça.;swap;0.0;
397_translation;Entretien 01 24.10.03 03_traitement_A;Ça marche.;translation;0.0;
398_contextual;Entretien 01 24.10.03 03_traitement_A;Ouais, parce k' ça peut partir sur des pistes.;contextual;0.0;
398_original;Entretien 01 24.10.03 03_traitement_A;Oui, parce qu'on peut partir sur des terrains.;original;0.0;
398_swap;Entretien 01 24.10.03 03_traitement_A;, oui parce ' qu on peut sur partir des. terrains;swap;0.0;
398_translation;Entretien 01 24.10.03 03_traitement_A;Oui, parce qu'on peut aller à la campagne.;translation;0.0;
399_contextual;Entretien 01 24.10.03 03_traitement_A;oui, pas au tout.;contextual;0.0;
399_original;Entretien 01 24.10.03 03_traitement_A;Non, pas du tout.;original;0.0;
399_swap;Entretien 01 24.10.03 03_traitement_A;, non pas du. tout;swap;0.0;
399_translation;Entretien 01 24.10.03 03_traitement_A;Non, pas du tout.;translation;0.0;
39_contextual;Entretien 01 24.10.03 01_traitement_A;Le fait de voir faire plusieurs choses.;contextual;0.0;
39_original;Entretien 01 24.10.03 01_traitement_A;Le temps de bien faire les choses.;original;0.0;
39_swap;Entretien 01 24.10.03 01_traitement_A;Temps le de faire bien choses les.;swap;0.0;
39_translation;Entretien 01 24.10.03 01_traitement_A;Il est temps de faire ce qui est juste.;translation;0.0;
3_contextual;Entretien 01 24.10.03 01_traitement_A;Ça inquiète un peu parce q moi côté aussi'ai eu deux avis très différents.;contextual;0.0;
3_original;Entretien 01 24.10.03 01_traitement_A;Ça dépend un peu parce que du coup j'ai eu deux aspects très différents.;original;0.0;
3_swap;Entretien 01 24.10.03 01_traitement_A;Ça dépend un parce peu du que j coup ' ai eu deux aspects différents très.;swap;0.0;
3_translation;Entretien 01 24.10.03 01_traitement_A;Ça dépend parce que j'avais deux aspects différents.;translation;0.0;
400_contextual;Entretien 01 24.10.03 03_traitement_A;Je suis enseignante spécialisée au Belbec.;contextual;0.0;
400_original;Entretien 01 24.10.03 03_traitement_A;Je suis enseignante ici au BIP.;original;0.0;
400_swap;Entretien 01 24.10.03 03_traitement_A;Je suis enseignante ici BIP au.;swap;0.0;
400_translation;Entretien 01 24.10.03 03_traitement_A;Je suis professeur du PIB.;translation;0.0;
40_contextual;Entretien 01 24.10.03 01_traitement_A;Parfois ensuite, on le finit, on allait le chercher, ou allait le récupérer.;contextual;0.0;
40_original;Entretien 01 24.10.03 01_traitement_A;Et ensuite, on le finissait, on allait en chantier, on allait le poser.;original;0.0;
40_swap;Entretien 01 24.10.03 01_traitement_A;Et ensuite, on le, on finissait en allait chantier, allait on le poser.;swap;0.0;
40_translation;Entretien 01 24.10.03 01_traitement_A;Puis on a fini, on est allés sur le chantier et on l'a posé.;translation;0.0;
41_contextual;Entretien 01 24.10.03 01_traitement_A;Alors y avait un peu plus grande' aire de travail.;contextual;0.0;
41_original;Entretien 01 24.10.03 01_traitement_A;Il y avait un peu plus l'amour du travail.;original;0.0;
41_swap;Entretien 01 24.10.03 01_traitement_A;Y il avait un plus l peu ' du amour travail.;swap;0.0;
41_translation;Entretien 01 24.10.03 01_traitement_A;Il y avait un peu plus d'amour pour le travail.;translation;0.0;
42_contextual;Entretien 01 24.10.03 01_traitement_A;On le'observa un simplement plus, on le remercie.;contextual;0.0;
42_original;Entretien 01 24.10.03 01_traitement_A;On l'observait un peu plus, on le regardait.;original;0.0;
42_swap;Entretien 01 24.10.03 01_traitement_A;L on observait ' un peu plus, on le regardait.;swap;0.0;
42_translation;Entretien 01 24.10.03 01_traitement_A;On l'a regardé un peu plus, on l'a regardé.;translation;0.0;
43_contextual;Entretien 01 24.10.03 01_traitement_A;Et que là, oui je prendsrais pendant pratiquement deux ans, avant c'était la chaîne, ça'était tout les tour le foutu motif.;contextual;0.0;
43_original;Entretien 01 24.10.03 01_traitement_A;Or que là, quand je restaurais pendant les deux ans, comme c'était la chaîne, c'était tout le temps le même motif.;original;0.0;
43_swap;Entretien 01 24.10.03 01_traitement_A;Que or, là quand je restaurais les deux pendant ans, c comme ' la était chaîne c, ' était tout le temps le même motif.;swap;0.0;
43_translation;Entretien 01 24.10.03 01_traitement_A;Et si je reste en arrière pendant deux ans, comme le collier, c'était toujours le même motif.;translation;0.0;
44_contextual;Entretien 01 24.10.03 01_traitement_A;Donc du coup, on s'arrêtait régulièrement admirer la beauté des vitarium !.;contextual;0.0;
44_original;Entretien 01 24.10.03 01_traitement_A;Et du coup, on s'arrêtait plus sur la beauté du vitrail.;original;0.0;
44_swap;Entretien 01 24.10.03 01_traitement_A;Du et coup on, s ' arrêtait plus sur la du beauté vitrail.;swap;0.0;
44_translation;Entretien 01 24.10.03 01_traitement_A;Et puis on s'est arrêtés plus près de la beauté de la fenêtre en verre.;translation;0.0;
45_contextual;Entretien 01 24.10.03 01_traitement_A;La bientôt quoi.;contextual;0.0;
45_original;Entretien 01 24.10.03 01_traitement_A;Et voilà quoi.;original;0.0;
45_swap;Entretien 01 24.10.03 01_traitement_A;Voilà et. quoi;swap;0.0;
45_translation;Entretien 01 24.10.03 01_traitement_A;Et c'est ça.;translation;0.0;
46_contextual;Entretien 01 24.10.03 01_traitement_A;Je ne crois pas si je répond ici correctement Ã la question.;contextual;0.0;
46_original;Entretien 01 24.10.03 01_traitement_A;Je ne sais pas si je répondais clairement à la question.;original;0.0;
46_swap;Entretien 01 24.10.03 01_traitement_A;Je ne pas sais je si clairement répondais à la. question;swap;0.0;
46_translation;Entretien 01 24.10.03 01_traitement_A;Je ne sais pas si j'ai répondu clairement à la question.;translation;0.0;
47_contextual;Entretien 01 24.10.03 01_traitement_A;Celui car j' adore fait le maximum et celui lequel me plaira toujours le plus.;contextual;0.0;
47_original;Entretien 01 24.10.03 01_traitement_A;Celui que j'ai fait le plus et celui qui me plaît aussi le plus.;original;0.0;
47_swap;Entretien 01 24.10.03 01_traitement_A;Que celui j ' ai fait plus le celui et qui me aussi plaît le plus.;swap;0.0;
47_translation;Entretien 01 24.10.03 01_traitement_A;Celui que j'ai fait le plus et celui que j'aime le plus.;translation;0.0;
48_contextual;Entretien 01 24.10.03 01_traitement_A;Est-ce que t' adhère ou;contextual;0.0;
48_original;Entretien 01 24.10.03 01_traitement_A;Est-ce que j'aime ?;original;0.0;
48_swap;Entretien 01 24.10.03 01_traitement_A;- ce est j que ' aime?;swap;0.0;
48_translation;Entretien 01 24.10.03 01_traitement_A;Ça me plaît ?;translation;0.0;
49_contextual;Entretien 01 24.10.03 01_traitement_A;Il dépend seulement plusieurs choses que tu' enseigne dans le vitra Art.;contextual;0.0;
49_original;Entretien 01 24.10.03 01_traitement_A;Il y a plusieurs choses que j'aime dans le vitrail.;original;0.0;
49_swap;Entretien 01 24.10.03 01_traitement_A;Il y a plusieurs choses j que ' dans aime le vitrail.;swap;0.0;
49_translation;Entretien 01 24.10.03 01_traitement_A;Il ya plusieurs choses que j'aime dans la fenêtre.;translation;0.0;
4_contextual;Entretien 01 24.10.03 01_traitement_A;J'ai répondu comme 250 entreprises.;contextual;0.0;
4_original;Entretien 01 24.10.03 01_traitement_A;J'ai été dans deux entreprises.;original;0.0;
4_swap;Entretien 01 24.10.03 01_traitement_A;' j ai été deux dans. entreprises;swap;0.0;
4_translation;Entretien 01 24.10.03 01_traitement_A;J'étais dans deux sociétés.;translation;0.0;
50_contextual;Entretien 01 24.10.03 01_traitement_A;N'aime l aspect, du texte, des lettres en plomb.;contextual;0.0;
50_original;Entretien 01 24.10.03 01_traitement_A;J'aime cet aspect, du coup, de montage en plomb.;original;0.0;
50_swap;Entretien 01 24.10.03 01_traitement_A;' j aime aspect, cet du coup, montage de plomb en.;swap;0.0;
50_translation;Entretien 01 24.10.03 01_traitement_A;J'aime ce genre de montage au plomb.;translation;0.0;
51_contextual;Entretien 01 24.10.03 01_traitement_A;Et au coup, quand on a des Cx monter très droits, cette rigueur d'avoir des plombs bien alignés, très joliss quand tu fais vraiment toujours dire si c'est juste d'é ére, bien droit, bien parfait.;contextual;0.0;
51_original;Entretien 01 24.10.03 01_traitement_A;Et du coup, quand on a des vitreries monter très droits, cette rigueur d'avoir des plombs très alignés, très linéaires où tu dois vraiment toujours calculer si c'est bien d'équerre, bien droit, bien parfait.;original;0.0;
51_swap;Entretien 01 24.10.03 01_traitement_A;Et du, coup quand on des a vitreries très monter droits, rigueur cette ' d avoir des plombs très alignés, linéaires très où tu dois vraiment calculer toujours si c ' bien est d équerre ', droit bien, bien parfait.;swap;0.0;
51_translation;Entretien 01 24.10.03 01_traitement_A;Et puis, quand on a des fenêtres très droites, cette rigueur, très droite, très droite, où il faut vraiment toujours calculer si c'est juste, tourner parfaitement.;translation;0.0;
52_contextual;Entretien 01 24.10.03 01_traitement_A;Il sont aussi une site magnifique j' aimer beaucoup depuis que j'essaie d'en faire le plus possible.;contextual;0.0;
52_original;Entretien 01 24.10.03 01_traitement_A;Il y a ce truc que j'aime beaucoup et que j'essaie d'en faire le plus possible.;original;0.0;
52_swap;Entretien 01 24.10.03 01_traitement_A;Il y ce a que truc j ' aime et beaucoup que j ' d essaie ' faire en le possible. plus;swap;0.0;
52_translation;Entretien 01 24.10.03 01_traitement_A;Il y a cette chose que j'aime beaucoup et que je veux faire autant que possible.;translation;0.0;
53_contextual;Entretien 01 24.10.03 01_traitement_A;Autre exemple, avec l'exposition, cela me pense même si tu allais voir aussi un petit peu d' église d'en bas qu'il y a.;contextual;0.0;
53_original;Entretien 01 24.10.03 01_traitement_A;Par exemple, à l'exposition, je ne sais pas si tu allais voir un tout petit peu l'expo d'en bas qu'il y a.;original;0.0;
53_swap;Entretien 01 24.10.03 01_traitement_A;Par exemple, à ' l exposition, sais je ne pas si tu voir allais un tout petit l peu expo ' d ' en bas qu ' y il. a;swap;0.0;
53_translation;Entretien 01 24.10.03 01_traitement_A;Par exemple, à l'exposition, je ne sais pas si tu verrais l'exposition d'en bas qui existe.;translation;0.0;
54_contextual;Entretien 01 24.10.03 01_traitement_A;Il y a une petite dernièreexpo mais s' est ma promo où tu allait évoqué plein de choses.;contextual;0.0;
54_original;Entretien 01 24.10.03 01_traitement_A;Il y a une petite expo où c'était ma promo où on a exposé plein de choses.;original;0.0;
54_swap;Entretien 01 24.10.03 01_traitement_A;Il a y une expo petite où c ' était ma où promo a on plein exposé choses de.;swap;0.0;
54_translation;Entretien 01 24.10.03 01_traitement_A;Il y a eu une petite exposition où c'était ma remise des diplômes, où nous avons raconté beaucoup de choses.;translation;0.0;
55_contextual;Entretien 01 24.10.03 01_traitement_A;Dès ce que nous'ai trouvé ce projet, c'était un voyage parnger.;contextual;0.0;
55_original;Entretien 01 24.10.03 01_traitement_A;Et ce que j'ai fait comme projet, c'était un losanger.;original;0.0;
55_swap;Entretien 01 24.10.03 01_traitement_A;Que et ce j ' ai fait, comme projet c ' un était losanger.;swap;0.0;
55_translation;Entretien 01 24.10.03 01_traitement_A;Et ce que j'ai fait en tant que projet était un loser.;translation;0.0;
56_contextual;Entretien 01 24.10.03 01_traitement_A;Se qu' s y a de plus simple est vrai dans le monde du vitushi japonais : c'est regarder des l etanges.;contextual;0.0;
56_original;Entretien 01 24.10.03 01_traitement_A;Ce qu'il y a de plus simple un peu dans le monde du vitrail où c'est juste des losanges.;original;0.0;
56_swap;Entretien 01 24.10.03 01_traitement_A;Qu ce ' y il de a plus simple peu un dans le monde du vitrail où ' c est juste des. losanges;swap;0.0;
56_translation;Entretien 01 24.10.03 01_traitement_A;Ce qui est un peu plus facile dans le monde de la fenêtre en verre où il n'y a que des chenilles.;translation;0.0;
57_contextual;Entretien 01 24.10.03 01_traitement_A;Moi ça vient et on monte ici ça et c' devient une solide rigueur.;contextual;0.0;
57_original;Entretien 01 24.10.03 01_traitement_A;Et on vient et on monte comme ça et c'est une certaine rigueur.;original;0.0;
57_swap;Entretien 01 24.10.03 01_traitement_A;Et on vient on et monte ça comme et c ' une est certaine rigueur.;swap;0.0;
57_translation;Entretien 01 24.10.03 01_traitement_A;Et nous venons et montons si haut, et c'est une certaine rigueur.;translation;0.0;
58_contextual;Entretien 01 24.10.03 01_traitement_A;Perso j'ai quelques peu haï le losa anglais après mes neuf ans de captivité parce dire'on dit'a fait que faire.;contextual;0.0;
58_original;Entretien 01 24.10.03 01_traitement_A;Et j'ai un peu haï le losanger pendant mes deux ans de CAP parce qu'on n'a fait que ça.;original;0.0;
58_swap;Entretien 01 24.10.03 01_traitement_A;Et ' j ai un peu haï le losanger pendant deux mes CAP ans de parce qu on ' n ' a que fait ça.;swap;0.0;
58_translation;Entretien 01 24.10.03 01_traitement_A;Et je le détestais un peu pendant que j'avais 2 ans de CAP, parce que c'est ce qu'on a fait.;translation;0.0;
59_contextual;Entretien 01 24.10.03 01_traitement_A;Alors du coup, t' serais obligé de montrer que'on voulait le dessiner parfaitement, qu'il pouvait être beau, tu verras en bas à droit ça renvoi ? ou moins.;contextual;0.0;
59_original;Entretien 01 24.10.03 01_traitement_A;Et du coup, j'avais envie de montrer qu'on pouvait le faire parfaitement, qu'il pouvait être beau, tu verras en bas à quoi ça ressemble plus ou moins.;original;0.0;
59_swap;Entretien 01 24.10.03 01_traitement_A;Et du coup j, ' envie avais montrer de qu ' pouvait on le parfaitement, faire qu ' il pouvait être beau tu, en verras bas à quoi ça plus ressemble ou. moins;swap;0.0;
59_translation;Entretien 01 24.10.03 01_traitement_A;Et puis je voulais montrer qu'on peut faire comme si c'était beau, et tu verras ce que ça fait.;translation;0.0;
5_contextual;Entretien 01 24.10.03 01_traitement_A;L' époque J alors' ai repris mon CAP, c'était grosse boucherie.;contextual;0.0;
